YEAR,CONSTITUENCY,NAME,WINNER,PARTY,GENDER,VOTES,ELECTORS,VOTERS,VALID VOTES
1991,PERUNDURAI,T.K. NALIAPPAN,N,CPI,M,24060,164972,113788,109961
1991,PERUNDURAI,K.P. SENGODU,N,IND,M,3199,164972,113788,109961
1991,PERUNDURAI,A. CHANDRASEKARAN,N,BJP,M,2815,164972,113788,109961
1991,PERUNDURAI,M. SUBIRAMANIOM,N,AMI,M,698,164972,113788,109961
1991,PERUNDURAI,V. MURUGAN,N,IND,M,536,164972,113788,109961
1991,PERUNDURAI,P.P. NARAYANASAMY,N,PMK,M,479,164972,113788,109961
1991,PERUNDURAI,V.M. CHINNAPONNU VATHIYAR,N,IND,M,330,164972,113788,109961
1991,PERUNDURAI,P. RAMASWAMY,N,IND,M,265,164972,113788,109961
1991,PERUNDURAI,RAJAKUMARI,N,IND,F,230,164972,113788,109961
1991,PERUNDURAI,M. CHENNAIPPAN,N,IND,M,72,164972,113788,109961
1991,ERODE,MANICKAM C.,W,ADMK,M,96226,267353,155105,152462
1991,ERODE,GANESHAMURTHY A.,N,DMK,M,52538,267353,155105,152462
1991,ERODE,RAJENDRAN P.,N,PMK,M,2175,267353,155105,152462
1991,ERODE,KARUPPUSAMY P.,N,AMI,M,248,267353,155105,152462
1991,ERODE,NEELAKANDAN S.,N,TMM,M,184,267353,155105,152462
1991,ERODE,MURUGESAN C.,N,IND,M,176,267353,155105,152462
1991,ERODE,BHOOPATHI K.,N,IND,M,131,267353,155105,152462
1991,ERODE,VIJAYAKUMAR P.,N,IND,M,110,267353,155105,152462
1991,ERODE,AYYASAMY K.,N,IND,M,107,267353,155105,152462
1991,ERODE,CHANDRASEKARAN P.,N,IND,M,104,267353,155105,152462
1991,ERODE,SHANMUGASUNDARAM R.,N,IND,M,103,267353,155105,152462
1991,ERODE,THANGAVELU A.,N,IND,M,96,267353,155105,152462
1991,ERODE,BABURAJ S.,N,IND,M,71,267353,155105,152462
1991,ERODE,RAJENDRAN M.,N,IND,M,69,267353,155105,152462
1991,ERODE,DEIVANAYAKAM V.,N,IND,M,66,267353,155105,152462
1991,ERODE,WARRIER K.,N,IND,M,58,267353,155105,152462
1991,BHAVANI,MUTHUSAMY S.,W,ADMK,M,61337,151501,103332,100153
1991,BHAVANI,DURAISAMY M.C.,N,DMK,M,20867,151501,103332,100153
1991,BHAVANI,RAMANATHAN V.V.,N,PMK,M,16358,151501,103332,100153
1991,BHAVANI,NEELAGANDAN S.,N,TMM,M,378,151501,103332,100153
1991,BHAVANI,PEETHARAN K.M.,N,IND,M,305,151501,103332,100153
1991,BHAVANI,THANGAVELU K.G.,N,IND,M,159,151501,103332,100153
1991,BHAVANI,VEERAPPA GOUNDER V.T.R.,N,IND,M,128,151501,103332,100153
1991,BHAVANI,GANESAN K.N.,N,IND,M,110,151501,103332,100153
1991,BHAVANI,VENKATACHALAM V.N.,N,IND,M,103,151501,103332,100153
1991,BHAVANI,MURUGESAN B.M.,N,IND,M,101,151501,103332,100153
1991,BHAVANI,VENKATESAN P.,N,IND,M,96,151501,103332,100153
1991,BHAVANI,BOSKO S.P.,N,IND,M,89,151501,103332,100153
1991,BHAVANI,MATHAN C.M.,N,IND,M,66,151501,103332,100153
1991,BHAVANI,SRIDHARAN M.S.,N,IND,M,56,151501,103332,100153
1991,ANDHIYUR,PERIASAMY V.,W,ADMK,M,52592,144480,90814,88116
1991,ANDHIYUR,ERADHARUKMANI,N,DMK,F,21530,144480,90814,88116
1991,ANDHIYUR,KARUPPAN M.,N,PMK,M,13179,144480,90814,88116
1991,ANDHIYUR,KANNAN N.,N,AMI,M,410,144480,90814,88116
1991,ANDHIYUR,MANICKAM K.,N,TMM,M,405,144480,90814,88116
1991,GOBICHETTIPALAYAM,SENGOTTAYAN K.A.,W,ADMK,M,66423,142551,100104,97428
1991,GOBICHETTIPALAYAM,SHANMOGAS UNDARAM V.P.,N,DMK,M,27211,142551,100104,97428
1991,GOBICHETTIPALAYAM,SAMINATHAN M.E.,N,PMK,M,2639,142551,100104,97428
1991,GOBICHETTIPALAYAM,SREEDHARAN M.S.,N,IND,M,264,142551,100104,97428
1991,GOBICHETTIPALAYAM,RAJAMANI A.K.,N,TMM,M,186,142551,100104,97428
1991,GOBICHETTIPALAYAM,RAVISEKAR G.R.,N,IND,M,155,142551,100104,97428
1991,GOBICHETTIPALAYAM,CHELLIAH K.A.,N,IND,M,153,142551,100104,97428
1991,GOBICHETTIPALAYAM,RANGASAMY,N,IND,M,127,142551,100104,97428
1991,GOBICHETTIPALAYAM,RAJA G.P.R.,N,IND,M,100,142551,100104,97428
1991,GOBICHETTIPALAYAM,VETRIVEL A.,N,IND,M,98,142551,100104,97428
1991,GOBICHETTIPALAYAM,BALRAJ K.S.,N,IND,M,72,142551,100104,97428
1991,BHAVANISAGAR,V.K. CHINNASAMY,W,ADMK,M,63474,154848,105164,101166
1991,BHAVANISAGAR,O. SUBRAMANIAM,N,DMK,M,20887,154848,105164,101166
1991,BHAVANISAGAR,K.L. RAMASAMY,N,IND,M,13347,154848,105164,101166
1991,BHAVANISAGAR,G.M. KRISHNAMOORTHY,N,BJP,M,1565,154848,105164,101166
1991,BHAVANISAGAR,R. GUNASEKARAN,N,TMM,M,751,154848,105164,101166
1991,BHAVANISAGAR,S. CHINNRAJ,N,AMI,M,272,154848,105164,101166
1991,BHAVANISAGAR,S.K. ANGAPPAN,N,PMK,M,212,154848,105164,101166
1991,BHAVANISAGAR,D. RANGAN,N,IND,M,142,154848,105164,101166
1991,BHAVANISAGAR,K.R. KARUPPUSAMY,N,IND,M,128,154848,105164,101166
1991,BHAVANISAGAR,P. PALANIAPPAN,N,IND,M,117,154848,105164,101166
1991,BHAVANISAGAR,M.S. SRIDHARAN,N,IND,M,109,154848,105164,101166
1991,BHAVANISAGAR,P.P. KRISHNASAMY,N,IND,M,88,154848,105164,101166
1991,BHAVANISAGAR,V.A. DEIVASIGAMANI,N,IND,M,74,154848,105164,101166
1991,SATHYAMANGALAM,SARASWATHI A.T.,W,ADMK,F,63739,151431,99238,94836
1991,SATHYAMANGALAM,T.K. SUBRAMANIAM,N,DMK,M,26801,151431,99238,94836
1991,SATHYAMANGALAM,S.M. NALLASAMY,N,BJP,M,2146,151431,99238,94836
1991,SATHYAMANGALAM,T. V. KARIVARADARAJAN,N,JP,M,729,151431,99238,94836
1991,SATHYAMANGALAM,T. PANNEERSELVAM,N,PMK,M,716,151431,99238,94836
1991,SATHYAMANGALAM,S. M. MAHENDRAN,N,TMM,M,401,151431,99238,94836
1991,SATHYAMANGALAM,P. SUNDRASAMY,N,IND,M,223,151431,99238,94836
1991,SATHYAMANGALAM,M.S. SRIDARAN,N,IND,M,81,151431,99238,94836
1991,COONOOR,KARUPPUSAMY M.,W,ADMK,M,53608,155447,93372,90249
1991,COONOOR,MAHALIAPPAN E.M.,N,DMK,M,31457,155447,93372,90249
1991,COONOOR,SHANMUGAM A.,N,BJP,M,4352,155447,93372,90249
1991,COONOOR,SARADHA B.,N,PMK,F,218,155447,93372,90249
1991,COONOOR,KOMALI L.,N,IND,M,140,155447,93372,90249
1991,COONOOR,MOHAN K.,N,IND,M,139,155447,93372,90249
1991,COONOOR,RAJESWARI S.,N,TMM,F,119,155447,93372,90249
1991,COONOOR,PONNAZHAGAN A.,N,IND,M,83,155447,93372,90249
1991,COONOOR,KANDASAMY M.,N,IND,M,78,155447,93372,90249
1991,COONOOR,VELUSWAMY M.,N,IND,M,55,155447,93372,90249
1991,OOTACAMUND,RAJU H.M.,W,INC,M,53389,159035,90189,87827
1991,OOTACAMUND,NATRAJ H.,N,DMK,M,27502,159035,90189,87827
1991,OOTACAMUND,KRISHNAPPA ADVOCATE N.,N,BJP,M,4527,159035,90189,87827
1991,OOTACAMUND,NEELAMALAI RAJA,N,IND,M,1251,159035,90189,87827
1991,OOTACAMUND,VIJAYARAMAN R.,N,PMK,M,350,159035,90189,87827
1991,OOTACAMUND,NARAYANAN K.,N,IND,M,252,159035,90189,87827
1991,OOTACAMUND,MANICKAM A.,N,IND,M,206,159035,90189,87827
1991,OOTACAMUND,BEESHMARAJ M.,N,IND,M,137,159035,90189,87827
1991,OOTACAMUND,KRISHNAN A.K.,N,IND,M,133,159035,90189,87827
1991,OOTACAMUND,LOGANATHAN V.,N,IND,M,80,159035,90189,87827
1991,GUDALUR,RAJU K.R.,W,ADMK,M,54766,181632,116928,113008
1991,GUDALUR,KAMALATCHAN T.P.,N,CPM,M,42460,181632,116928,113008
1991,GUDALUR,MOHAMMED P.K.,N,IML,M,7618,181632,116928,113008
1991,GUDALUR,BHOJAN I.,N,BJP,M,7305,181632,116928,113008
1991,GUDALUR,NARAYANAN A.,N,TMM,M,310,181632,116928,113008
1991,GUDALUR,MOHAMMED A.,N,IND,M,192,181632,116928,113008
1991,GUDALUR,ASOKAN M.K.,N,PMK,M,184,181632,116928,113008
1991,GUDALUR,SAHUL HAMEED M.,N,IND,M,173,181632,116928,113008
1991,PALANI,A. SUBBURATHINAM,W,ADMK,M,70404,181002,108319,103326
1991,PALANI,V. BALASEKAR,N,CPM,M,30591,181002,108319,103326
1991,PALANI,D. DHAYALAN,N,PMK,M,2011,181002,108319,103326
1991,PALANI,A. KUPPUSAMY,N,IND,M,320,181002,108319,103326
1991,ODDANCHATRAM,CHELLAMUTHU A.T.,W,ADMK,M,72669,170862,107579,104070
1991,ODDANCHATRAM,MOHAN T.,N,DMK,M,30205,170862,107579,104070
1991,ODDANCHATRAM,THANGARAJ K.,N,JP,M,282,170862,107579,104070
1991,ODDANCHATRAM,GOPAL V.,N,IND,M,191,170862,107579,104070
1991,ODDANCHATRAM,MALAYAPPAN K.,N,IND,M,171,170862,107579,104070
1991,ODDANCHATRAM,VEMBANAN P.,N,TMM,M,162,170862,107579,104070
1991,ODDANCHATRAM,KARUPPUSAMY S.,N,IND,M,155,170862,107579,104070
1991,ODDANCHATRAM,NAGUVEL P.,N,IND,M,110,170862,107579,104070
1991,ODDANCHATRAM,CHELLAMUTHU P.,N,IND,M,87,170862,107579,104070
1991,ODDANCHATRAM,ARUMUGAM S.,N,IND,M,38,170862,107579,104070
1991,PERIYAKULAM,M. PERIYAVEERAN,W,ADMK,M,70760,175072,107094,104915
1991,PERIYAKULAM,L. MOOKIAH,N,DMK,M,28718,175072,107094,104915
1991,PERIYAKULAM,P. ANNAVI,N,BJP,M,3431,175072,107094,104915
1991,PERIYAKULAM,A. KENNEDY,N,PMK,M,930,175072,107094,104915
1991,PERIYAKULAM,K. NAVANEETHA MUDALIAR,N,TMM,M,293,175072,107094,104915
1991,PERIYAKULAM,G. KRISHNAN,N,JP,M,277,175072,107094,104915
1991,PERIYAKULAM,T. UTHANDU REDDIAR,N,IND,M,123,175072,107094,104915
1991,PERIYAKULAM,A.M. MURUGESAN,N,IND,M,79,175072,107094,104915
1991,PERIYAKULAM,R. LAKSHMANAN,N,IND,M,67,175072,107094,104915
1991,PERIYAKULAM,S. PERUMAL,N,IND,M,56,175072,107094,104915
1991,PERIYAKULAM,P. PAUL PANDIAN,N,IND,M,50,175072,107094,104915
1991,PERIYAKULAM,V. MOORTHY,N,IND,M,48,175072,107094,104915
1991,PERIYAKULAM,K. PALANICHAMY,N,IND,M,44,175072,107094,104915
1991,PERIYAKULAM,M. THIRUBUVANACHANTRAN,N,IND,M,39,175072,107094,104915
1991,THENI,V.R. NEDUNCHEZHIAN,W,ADMK,M,67739,178491,112451,110122
1991,THENI,L.S.R. KRISHNAN,N,DMK,M,26439,178491,112451,110122
1991,THENI,A. LAKSHMANARASU,N,PMK,M,10334,178491,112451,110122
1991,THENI,M.V.V. RAMASAMY,N,BJP,M,4944,178491,112451,110122
1991,THENI,R. SANGARESWARAN,N,TMM,M,234,178491,112451,110122
1991,THENI,K.P. MANIMARAN,N,IND,M,99,178491,112451,110122
1991,THENI,N. ARUNACHALAN,N,IND,M,80,178491,112451,110122
1991,THENI,T.K. KARUTHAPANDIAN,N,IND,M,68,178491,112451,110122
1991,THENI,K.S. PANDI,N,IND,M,66,178491,112451,110122
1991,THENI,A. VEERANAN,N,IND,M,64,178491,112451,110122
1991,THENI,M. RAJANGAM,N,IND,M,55,178491,112451,110122
1991,BODINAYAKKANUR,PANNEER SELVAM V.,W,ADMK,M,63297,168572,102493,100507
1991,BODINAYAKKANUR,PONNU PILLAI G.,N,DMK,M,26253,168572,102493,100507
1991,BODINAYAKKANUR,CHELLIAH S.,N,PMK,M,7136,168572,102493,100507
1991,BODINAYAKKANUR,UNDARAM M.,N,BJP,M,3568,168572,102493,100507
1991,BODINAYAKKANUR,POWNRAJ R.,N,IND,M,92,168572,102493,100507
1991,BODINAYAKKANUR,KERELAPUTHIRAN M.,N,IND,M,71,168572,102493,100507
1991,BODINAYAKKANUR,SHANMUGAM A.,N,IND,M,64,168572,102493,100507
1991,BODINAYAKKANUR,VEERANAN A.,N,IND,M,26,168572,102493,100507
1991,CUMBUM,O.R. RAMACHANDARAN,W,INC,M,59263,169718,106560,103596
1991,CUMBUM,P. ERAMAR,N,DMK,M,35060,169718,106560,103596
1991,CUMBUM,M. GANAKASABAPATHY,N,BJP,M,5860,169718,106560,103596
1991,CUMBUM,A. SALEEM SAIT,N,PMK,M,2791,169718,106560,103596
1991,CUMBUM,T. KRISHNAMOORTHY,N,IND,M,243,169718,106560,103596
1991,CUMBUM,K. KALIAPPAN,N,IND,M,198,169718,106560,103596
1991,CUMBUM,K. ABDUL HAKKIM,N,IND,M,122,169718,106560,103596
1991,CUMBUM,B. POUNRAJ,N,IND,M,59,169718,106560,103596
1991,ANDIPATTI,THAVASI K.,W,ADMK,M,66110,172603,105268,102897
1991,ANDIPATTI,ASAIYAN P.,N,DMK,M,23843,172603,105268,102897
1991,ANDIPATTI,GOMATHI AMMAL R.,N,PMK,M,10133,172603,105268,102897
1991,ANDIPATTI,TAJAPPAN K.P.,N,BJP,M,2302,172603,105268,102897
1991,ANDIPATTI,SUBRAMANIAN A.,N,TMM,M,171,172603,105268,102897
1991,ANDIPATTI,MANIAH P.N.S.,N,IND,M,90,172603,105268,102897
1991,ANDIPATTI,RAMASAMY K.,N,IND,M,86,172603,105268,102897
1991,ANDIPATTI,SUBBIYAN P.,N,IND,M,81,172603,105268,102897
1991,ANDIPATTI,RAVEENDRAN G.,N,IND,M,41,172603,105268,102897
1991,ANDIPATTI,MUTHUSAMY S.,N,IND,M,40,172603,105268,102897
1991,SEDAPATTI,R. MUTHIAH,W,ADMK,M,52627,147453,91662,89430
1991,SEDAPATTI,A. ATHIYAMAN,N,DMK,M,28158,147453,91662,89430
1991,SEDAPATTI,S./ RAVI,N,PMK,M,7195,147453,91662,89430
1991,SEDAPATTI,J. VICTOR SAMUEL RAJ,N,IND,M,423,147453,91662,89430
1991,SEDAPATTI,V. KALAI RAJAN,N,IND,M,253,147453,91662,89430
1991,SEDAPATTI,M. ANGAPPAN,N,IND,M,152,147453,91662,89430
1991,SEDAPATTI,T. THAVASI LINGAM,N,IND,M,125,147453,91662,89430
1991,SEDAPATTI,N. MURUGESAN,N,IND,M,108,147453,91662,89430
1991,SEDAPATTI,S.K. MUTHIAH,N,IND,M,89,147453,91662,89430
1991,SEDAPATTI,N. ATHI NARAYANAN,N,IND,M,80,147453,91662,89430
1991,SEDAPATTI,T. ASSAN,N,IND,M,74,147453,91662,89430
1991,SEDAPATTI,K. MUNIYANDI,N,IND,M,59,147453,91662,89430
1991,SEDAPATTI,V. MASANAM,N,IND,M,52,147453,91662,89430
1991,SEDAPATTI,D. JOSEPH,N,IND,M,35,147453,91662,89430
1991,THIRUMANGALAM,"T,K. RADHAKRISHNAN",W,ADMK,M,62774,160424,99794,96774
1991,THIRUMANGALAM,R. SAMINATHAN,N,DMK,M,31511,160424,99794,96774
1991,THIRUMANGALAM,P.V. SANKARALINGAM,N,TMM,M,620,160424,99794,96774
1991,THIRUMANGALAM,A.P. RAJU,N,PMK,M,510,160424,99794,96774
1991,THIRUMANGALAM,P. GAJANDRAN,N,IND,M,340,160424,99794,96774
1991,THIRUMANGALAM,KAMANADEVAN,N,IND,M,329,160424,99794,96774
1991,THIRUMANGALAM,S. SEENI,N,IND,M,192,160424,99794,96774
1991,THIRUMANGALAM,P. SUBBIAH,N,IND,M,183,160424,99794,96774
1991,THIRUMANGALAM,V. VEERAPAN,N,IND,M,171,160424,99794,96774
1991,THIRUMANGALAM,P.K. ATHARAMALAI,N,IND,M,144,160424,99794,96774
1991,USILAMPATTI,R. PANDIAMMAL,W,ADMK,M,41654,155036,85717,82818
1991,USILAMPATTI,P.N. VALLARASU,N,FBL,M,38460,155036,85717,82818
1991,USILAMPATTI,R.S. BOSE,N,BJP,M,638,155036,85717,82818
1991,USILAMPATTI,A. THANGAVELU,N,PMK,M,606,155036,85717,82818
1991,USILAMPATTI,M.K. VELLAICHAMY,N,IND,M,390,155036,85717,82818
1991,USILAMPATTI,N. RAMASAMY,N,JP,M,183,155036,85717,82818
1991,USILAMPATTI,S. KASINATHAN,N,IND,M,182,155036,85717,82818
1991,USILAMPATTI,M. OCHATHEVER,N,IND,M,169,155036,85717,82818
1991,USILAMPATTI,C. CHINNASAMY,N,IND,M,148,155036,85717,82818
1991,USILAMPATTI,C. MUTHIAH,N,IND,M,85,155036,85717,82818
1991,USILAMPATTI,C. VEERANAN,N,IND,M,78,155036,85717,82818
1991,USILAMPATTI,M. MALAYANDI,N,IND,M,76,155036,85717,82818
1991,USILAMPATTI,V. THIRUPUVANAM,N,IND,M,67,155036,85717,82818
1991,USILAMPATTI,T.K. KARUTHAPANDIAN,N,IND,M,44,155036,85717,82818
1991,USILAMPATTI,P. KDARUTHAKANNUTHEVER,N,IND,M,38,155036,85717,82818
1991,NILAKOTTAI,A.S. PONNAMMAL,W,INC,F,62110,161399,99469,94463
1991,NILAKOTTAI,M. ARIVAZHAGAN,N,DMK,M,25050,161399,99469,94463
1991,NILAKOTTAI,VADIVEL RAVANAN,N,IND,M,2384,161399,99469,94463
1991,NILAKOTTAI,M. SUBBULAKSHMI,N,IND,F,2280,161399,99469,94463
1991,NILAKOTTAI,V. KANAKARAJ,N,IND,M,1094,161399,99469,94463
1991,NILAKOTTAI,S. PONNAIAN,N,IND,M,914,161399,99469,94463
1991,NILAKOTTAI,A. NAGAMMAL,N,IND,F,350,161399,99469,94463
1991,NILAKOTTAI,A. MURUGAN,N,IND,M,281,161399,99469,94463
1991,SHOLAVANDAN,PARAMASIVAN A.M.,W,ADMK,M,66100,149340,100977,98163
1991,SHOLAVANDAN,AMBIKAPATHY A.M.M.,N,DMK,M,30787,149340,100977,98163
1991,SHOLAVANDAN,GNANASEKARAN,N,TMM,M,309,149340,100977,98163
1991,SHOLAVANDAN,AYYANGOPAL,N,IND,M,173,149340,100977,98163
1991,SHOLAVANDAN,BALAKRISHNAN,N,IND,M,167,149340,100977,98163
1991,SHOLAVANDAN,THAVAMANI,N,IND,M,166,149340,100977,98163
1991,SHOLAVANDAN,CHELLAMANIPILLAI,N,IND,M,149,149340,100977,98163
1991,SHOLAVANDAN,SHANMUGAVELU,N,IND,M,104,149340,100977,98163
1991,SHOLAVANDAN,MENNAKASHISUNDRAM,N,IND,M,90,149340,100977,98163
1991,SHOLAVANDAN,RAJA,N,IND,M,61,149340,100977,98163
1991,SHOLAVANDAN,ABDUL WAHAB,N,IND,M,57,149340,100977,98163
1991,THIRUPARANKUNDRAM,ANDI THEVAR S.,W,ADMK,M,83180,249769,142729,139557
1991,THIRUPARANKUNDRAM,RAMACHANDRAN C.,N,DMK,M,52923,249769,142729,139557
1991,THIRUPARANKUNDRAM,POHHIAH K.,N,PMK,M,1660,249769,142729,139557
1991,THIRUPARANKUNDRAM,MUTHURAMALINGAM PANDIAN K.,N,ICS(SCS),M,358,249769,142729,139557
1991,THIRUPARANKUNDRAM,MATHIALAGAN S. B.,N,IND,M,321,249769,142729,139557
1991,THIRUPARANKUNDRAM,MUNIASAMY S.,N,IND,M,204,249769,142729,139557
1991,THIRUPARANKUNDRAM,PANDIAN K. M.,N,TMM,M,185,249769,142729,139557
1991,THIRUPARANKUNDRAM,VELSAMYACHARY K.,N,IND,M,119,249769,142729,139557
1991,THIRUPARANKUNDRAM,PANDI SI.,N,IND,M,105,249769,142729,139557
1991,THIRUPARANKUNDRAM,SUBASH CHANDRA BOSE N.S.,N,IND,M,102,249769,142729,139557
1991,THIRUPARANKUNDRAM,SRIDHARAN T.V.,N,IND,M,96,249769,142729,139557
1991,THIRUPARANKUNDRAM,JAYAKUMAR M. J.,N,IND,M,84,249769,142729,139557
1991,THIRUPARANKUNDRAM,PANDURANGAN V.,N,IND,M,80,249769,142729,139557
1991,THIRUPARANKUNDRAM,PANDI SU.,N,IND,M,75,249769,142729,139557
1991,THIRUPARANKUNDRAM,DAMODHARAN S.L.,N,IND,M,65,249769,142729,139557
1991,MADURAI WEST,SHANMUGAM S.V.,W,INC,M,59586,183245,95497,94060
1991,MADURAI WEST,PONMUTHURAMALINGAM,N,DMK,M,32664,183245,95497,94060
1991,MADURAI WEST,PERIASWAMY V.K.,N,PMK,M,380,183245,95497,94060
1991,MADURAI WEST,MOOKKAN S.,N,IND,M,303,183245,95497,94060
1991,MADURAI WEST,THIRUVENGADAM P.,N,ICS(SCS),M,196,183245,95497,94060
1991,MADURAI WEST,PREMRAJA R.,N,IND,M,133,183245,95497,94060
1991,MADURAI WEST,MURUGESAN M.,N,IND,M,113,183245,95497,94060
1991,MADURAI WEST,BALU S. P.,N,IND,M,95,183245,95497,94060
1991,MADURAI WEST,SHUNMUGAM ACHARI S.,N,IND,M,91,183245,95497,94060
1991,MADURAI WEST,JAIKUMAR M J.,N,IND,M,84,183245,95497,94060
1991,MADURAI WEST,SELVARAJ R.,N,TMM,M,79,183245,95497,94060
1991,MADURAI WEST,SAYARAM B.,N,IND,M,68,183245,95497,94060
1991,MADURAI WEST,RAGHUPARAN R.,N,IND,M,59,183245,95497,94060
1991,MADURAI WEST,VELU X.B.,N,IND,M,52,183245,95497,94060
1991,MADURAI WEST,SIVAPRAKASAM P.,N,IND,M,46,183245,95497,94060
1991,MADURAI WEST,RAVICHANDARAN B.,N,IND,M,45,183245,95497,94060
1991,MADURAI WEST,RAJAMOHAN M.,N,IND,M,34,183245,95497,94060
1991,MADURAI WEST,AMALA JEGANATHAN A.,N,IND,M,32,183245,95497,94060
1991,MADURAI CENTRAL,A. DEIVANAYAGAM,W,INC,M,47325,141435,77342,75994
1991,MADURAI CENTRAL,M. TAMILKUDIMAGAN,N,DMK,M,26717,141435,77342,75994
1991,MADURAI CENTRAL,K.A. INGARASAAL,N,JP,M,486,141435,77342,75994
1991,MADURAI CENTRAL,S. P. BALU,N,IND,M,378,141435,77342,75994
1991,MADURAI CENTRAL,P. SELVAN,N,PMK,M,344,141435,77342,75994
1991,MADURAI CENTRAL,N. MADHAVAGOVINDAM,N,ICS(SCS),M,150,141435,77342,75994
1991,MADURAI CENTRAL,U. SABEER,N,IND,M,127,141435,77342,75994
1991,MADURAI CENTRAL,K. MUTHUACHARY,N,IND,M,106,141435,77342,75994
1991,MADURAI CENTRAL,M. SWARNALATHSA (LATHA),N,IND,F,100,141435,77342,75994
1991,MADURAI CENTRAL,M .L. PALANICHAMY,N,IND,M,86,141435,77342,75994
1991,MADURAI CENTRAL,R. SUNDARAM,N,IND,M,74,141435,77342,75994
1991,MADURAI CENTRAL,D. PANDIAN,N,TMM,M,61,141435,77342,75994
1991,MADURAI CENTRAL,M. S. K. GOBINATH,N,IND,M,40,141435,77342,75994
1991,MADURAI EAST,AMARNATH O.S.,W,ADMK,M,50336,142993,80076,78650
1991,MADURAI EAST,KUMAR P .M.,N,CPM,M,20248,142993,80076,78650
1991,MADURAI EAST,SESHACHARIO R. V.,N,BJP,M,5841,142993,80076,78650
1991,MADURAI EAST,ALI AKBAR M.,N,TMUL,M,1465,142993,80076,78650
1991,MADURAI EAST,RAJASEKARAN T.,N,IND,M,157,142993,80076,78650
1991,MADURAI EAST,RAJAPANDIAN P. D.,N,ICS(SCS),M,146,142993,80076,78650
1991,MADURAI EAST,RENGIEYA P.,N,IND,M,94,142993,80076,78650
1991,MADURAI EAST,KAMARDEEN M. A. K.,N,IND,M,88,142993,80076,78650
1991,MADURAI EAST,JEGADES BABY M. R.,N,IND,M,74,142993,80076,78650
1991,MADURAI EAST,KRISHNAMOORTHY G. R.,N,IND,M,58,142993,80076,78650
1991,MADURAI EAST,KARUPPIAH V.,N,IND,M,53,142993,80076,78650
1991,MADURAI EAST,KAMAL S.,N,IND,M,50,142993,80076,78650
1991,MADURAI EAST,TOTHIKRISHNAN M. R.,N,IND,M,40,142993,80076,78650
1991,SAMAYANALLUR,KALIRAJAN M.,W,ADMK,M,93161,245314,136679,133126
1991,SAMAYANALLUR,SOUNDRAPANDIAN N.,N,DMK,M,37705,245314,136679,133126
1991,SAMAYANALLUR,SARVATHIKARI S.,N,PMK,M,734,245314,136679,133126
1991,SAMAYANALLUR,LAKSHMIPERIYASAMY A.,N,IND,M,263,245314,136679,133126
1991,SAMAYANALLUR,PERUMAL P.,N,TMM,M,252,245314,136679,133126
1991,SAMAYANALLUR,KARUPPAN R.,N,AMI,M,251,245314,136679,133126
1991,SAMAYANALLUR,RAGUPARAN R.,N,IND,M,145,245314,136679,133126
1991,SAMAYANALLUR,RAKKAN N.,N,IND,M,127,245314,136679,133126
1991,SAMAYANALLUR,ARASAN ALIAS BOOMINATHAN K. P.,N,IND,M,118,245314,136679,133126
1991,SAMAYANALLUR,SELVAM K.,N,IND,M,96,245314,136679,133126
1991,SAMAYANALLUR,THIAGARAJAN I.,N,IND,M,79,245314,136679,133126
1991,SAMAYANALLUR,VELLAIYAN K.,N,IND,M,68,245314,136679,133126
1991,SAMAYANALLUR,GANESAN R.,N,IND,M,67,245314,136679,133126
1991,SAMAYANALLUR,PANDI V. C.,N,IND,M,60,245314,136679,133126
1991,MELUR,K. V. V. RAJAMANICKAM,W,INC,M,80348,175149,114448,111082
1991,MELUR,N. PALANISAMY,N,CPM,M,27576,175149,114448,111082
1991,MELUR,P. MANICKAM,N,AMI,M,1038,175149,114448,111082
1991,MELUR,S. PALANI,N,JP,M,342,175149,114448,111082
1991,MELUR,P. CHANDRASEKARAN,N,PMK,M,313,175149,114448,111082
1991,MELUR,P .V. RAMAN,N,IND,M,251,175149,114448,111082
1991,MELUR,K. ARUMUGARAJA,N,IND,M,239,175149,114448,111082
1991,MELUR,K. RAMAN,N,IND,M,236,175149,114448,111082
1991,MELUR,P. AMANULLAH,N,IND,M,235,175149,114448,111082
1991,MELUR,A. AYYAVU,N,IND,M,207,175149,114448,111082
1991,MELUR,V. NAGESWARAN,N,TMM,M,112,175149,114448,111082
1991,MELUR,K. S. SULTAN,N,IND,M,101,175149,114448,111082
1991,MELUR,S. VELLAI,N,IND,M,84,175149,114448,111082
1991,NATHAM,ANDI AMBALAM M.,W,INC,M,71902,156966,102182,98465
1991,NATHAM,CHELIAM P.,N,DMK,M,24124,156966,102182,98465
1991,NATHAM,MANI P.,N,AMI,M,797,156966,102182,98465
1991,NATHAM,KARAMAGAM A.,N,PMK,M,770,156966,102182,98465
1991,NATHAM,KADAR MOHIDEEN N.,N,IND,M,458,156966,102182,98465
1991,NATHAM,VELUMANI K.,N,IND,M,251,156966,102182,98465
1991,NATHAM,RAMALINGAM PILLAI T.,N,IND,M,163,156966,102182,98465
1991,DINDIGUL,B. NIRMALA,W,ADMK,F,80795,215517,129495,126250
1991,DINDIGUL,THANGARAJAN S. A.,N,CPM,M,36791,215517,129495,126250
1991,DINDIGUL,DHANABALAN K.,N,BJP,M,4617,215517,129495,126250
1991,DINDIGUL,SUNDAR RAJAN R.,N,PMK,M,2588,215517,129495,126250
